date,data_or_inferred,incarcerated_total,incarcerated_white,incarcerated_black,incarcerated_hispanic,incarcerated_amerind,incarcerated_asian,incarcerated_other,incarcerated_unknown,incarcerated_nonwhite,state,url
2021-07-01,raw data,9020.0,2475,4009.0,2463.0,29.0,44.0,,,6545.0,Connecticut,https://portal.ct.gov/DOC/Report/Monthly-Statistics
2021-08-01,raw data,9131.0,2530,4015.0,2510.0,30.0,46.0,,,6601.0,Connecticut,https://portal.ct.gov/DOC/Report/Monthly-Statistics
2021-09-01,raw data,9262.0,2602,4026.0,2568.0,29.0,47.0,,,6660.0,Connecticut,https://portal.ct.gov/DOC/Report/Monthly-Statistics
2021-10-01,raw data,9355.0,2636,4034.0,2605.0,34.0,46.0,,,6719.0,Connecticut,https://portal.ct.gov/DOC/Report/Monthly-Statistics
2021-11-01,raw data,9431.0,2632,4097.0,2623.0,33.0,46.0,,,6799.0,Connecticut,https://portal.ct.gov/DOC/Report/Monthly-Statistics
2021-12-01,raw data,9518.0,2667,4099.0,2672.0,36.0,44.0,,,6851.0,Connecticut,https://portal.ct.gov/DOC/Report/Monthly-Statistics
2022-01-01,raw data,9422.0,2634,4074.0,2639.0,34.0,41.0,,,6788.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat01012022.pdf
2022-02-01,raw data,9719.0,2778,4148.0,2703.0,40.0,50.0,,,6941.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat02012022.pdf
2022-03-01,raw data,9833.0,2862,4156.0,2727.0,38.0,50.0,,,6971.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat03012022.pdf
2022-04-01,raw data,9827.0,2864,4159.0,2723.0,32.0,49.0,,,6963.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat04012022.pdf
2022-05-01,raw data,9903.0,2874,4188.0,2758.0,35.0,48.0,,,7029.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat05012022.pdf
2022-06-01,raw data,9921.0,2847,4233.0,2757.0,32.0,52.0,,,7074.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat06012022.pdf
2022-07-01,raw data,9990.0,2851,4256.0,2791.0,37.0,55.0,,,7139.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat07012022.pdf
2022-08-01,raw data,10006.0,2897,4230.0,2785.0,36.0,58.0,,,7109.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat08012022.pdf
2022-09-01,raw data,10125.0,2959,4222.0,2846.0,40.0,58.0,,,7166.0,Connecticut,https://portal.ct.gov/-/media/DOC/Pdf/MonthlyStat/Stat09012022.pdf
2012-07-01,raw data (totals); inferred race counts,6607.0,2705,3609.0,270.0,0.0,8.0,,3.0,3902.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2012-08-01,inferred race counts,6623.0,2716,3625.0,271.0,0.0,8.0,,3.0,3907.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2012-09-01,inferred race counts,6651.0,2727,3641.0,272.0,0.0,8.0,,3.0,3924.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2012-10-01,inferred race counts,6685.0,2742,3658.0,274.0,0.0,8.0,,3.0,3943.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2012-11-01,inferred race counts,6713.0,2753,3674.0,275.0,0.0,8.0,,3.0,3960.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2012-12-01,inferred race counts,6741.0,2764,3690.0,276.0,0.0,8.0,,3.0,3977.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-01-01,inferred race counts,6777.0,2779,3709.0,278.0,0.0,8.0,,3.0,3998.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-02-01,inferred race counts,6805.0,2790,3725.0,279.0,0.0,8.0,,3.0,4015.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-03-01,inferred race counts,6833.0,2801,3741.0,280.0,0.0,8.0,,3.0,4032.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-04-01,inferred race counts,6868.0,2816,3759.0,282.0,0.0,8.0,,3.0,4052.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-05-01,inferred race counts,6898.0,2829,3775.0,283.0,0.0,8.0,,3.0,4069.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-06-01,inferred race counts,6928.0,2842,3791.0,284.0,0.0,8.0,,3.0,4086.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-07-01,raw data (totals); inferred race counts,6972.0,2855,3810.0,286.0,1.0,10.0,,5.0,4117.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-08-01,inferred race counts,6965.0,2854,3809.0,286.0,1.0,10.0,,5.0,4111.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-09-01,inferred race counts,6963.0,2853,3808.0,286.0,1.0,10.0,,5.0,4110.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-10-01,inferred race counts,6965.0,2854,3809.0,286.0,1.0,10.0,,5.0,4111.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-11-01,inferred race counts,6963.0,2853,3808.0,286.0,1.0,10.0,,5.0,4110.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-12-01,inferred race counts,6961.0,2852,3807.0,286.0,1.0,10.0,,5.0,4109.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-01-01,inferred race counts,6963.0,2853,3808.0,286.0,1.0,10.0,,5.0,4110.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-02-01,inferred race counts,6961.0,2852,3807.0,286.0,1.0,10.0,,5.0,4109.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-03-01,inferred race counts,6959.0,2851,3806.0,286.0,1.0,10.0,,5.0,4108.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-04-01,inferred race counts,6961.0,2852,3807.0,286.0,1.0,10.0,,5.0,4109.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-05-01,inferred race counts,6960.0,2852,3806.0,286.0,1.0,10.0,,5.0,4108.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-06-01,inferred race counts,6959.0,2852,3805.0,286.0,1.0,10.0,,5.0,4107.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-07-01,raw data (totals); inferred race counts,6963.0,2852,3806.0,286.0,1.0,10.0,,5.0,4111.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-08-01,inferred race counts,6936.0,2842,3794.0,284.0,1.0,10.0,,5.0,4094.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-09-01,inferred race counts,6912.0,2832,3782.0,282.0,1.0,10.0,,5.0,4080.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-10-01,inferred race counts,6894.0,2825,3770.0,283.0,1.0,10.0,,5.0,4069.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-11-01,inferred race counts,6872.0,2816,3758.0,282.0,1.0,10.0,,5.0,4056.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2014-12-01,inferred race counts,6850.0,2807,3746.0,281.0,1.0,10.0,,5.0,4043.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-01-01,inferred race counts,6831.0,2799,3735.0,281.0,1.0,10.0,,5.0,4032.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-02-01,inferred race counts,6807.0,2789,3723.0,279.0,1.0,10.0,,5.0,4018.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-03-01,inferred race counts,6783.0,2779,3711.0,277.0,1.0,10.0,,5.0,4004.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-04-01,inferred race counts,6766.0,2772,3700.0,278.0,1.0,10.0,,5.0,3994.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-05-01,inferred race counts,6744.0,2763,3688.0,277.0,1.0,10.0,,5.0,3981.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-06-01,inferred race counts,6722.0,2754,3676.0,276.0,1.0,10.0,,5.0,3968.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-07-01,raw data,6704.0,2747,3665.0,276.0,1.0,10.0,,5.0,3957.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-08-01,inferred race counts,6676.0,2733,3657.0,274.0,1.0,8.0,,3.0,3943.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-09-01,inferred race counts,6648.0,2719,3649.0,272.0,1.0,6.0,,1.0,3929.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-10-01,inferred race counts,6630.0,2705,3642.0,271.0,1.0,8.0,,3.0,3925.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-11-01,inferred race counts,6606.0,2691,3634.0,269.0,1.0,8.0,,3.0,3915.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2015-12-01,inferred race counts,6582.0,2677,3626.0,267.0,1.0,8.0,,3.0,3905.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-01-01,inferred race counts,6565.0,2664,3621.0,268.0,1.0,8.0,,3.0,3901.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-02-01,inferred race counts,6541.0,2650,3613.0,266.0,1.0,8.0,,3.0,3891.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-03-01,inferred race counts,6517.0,2636,3605.0,264.0,1.0,8.0,,3.0,3881.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-04-01,inferred race counts,6496.0,2622,3598.0,264.0,1.0,8.0,,3.0,3874.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-05-01,inferred race counts,6472.0,2608,3590.0,262.0,1.0,8.0,,3.0,3864.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-06-01,inferred race counts,6448.0,2594,3582.0,260.0,1.0,8.0,,3.0,3854.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-07-01,raw data,6432.0,2582,3577.0,261.0,1.0,8.0,,3.0,3850.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-08-01,inferred race counts,6452.0,2652,3570.0,217.0,1.0,8.0,,4.0,3800.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-09-01,inferred race counts,6472.0,2722,3563.0,173.0,1.0,8.0,,5.0,3750.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-10-01,inferred race counts,6499.0,2796,3557.0,130.0,1.0,8.0,,7.0,3703.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-11-01,inferred race counts,6520.0,2867,3550.0,86.0,1.0,8.0,,8.0,3653.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2016-12-01,inferred race counts,6541.0,2938,3543.0,42.0,1.0,8.0,,9.0,3603.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-01-01,raw data,6572.0,3011,3539.0,,2.0,9.0,,11.0,3561.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-02-01,raw data,6612.0,3028,3562.0,,1.0,9.0,,12.0,3584.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-03-01,raw data,6611.0,3017,3570.0,,2.0,10.0,,12.0,3594.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-04-01,raw data,6613.0,2998,3591.0,,3.0,10.0,,11.0,3615.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-05-01,raw data,6591.0,2945,3622.0,,2.0,10.0,,12.0,3646.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-06-01,raw data,6642.0,2986,3633.0,,2.0,10.0,,11.0,3656.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-07-01,raw data,6650.0,2985,3641.0,,1.0,12.0,,11.0,3665.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-08-01,raw data,6639.0,2989,3627.0,,1.0,12.0,,10.0,3650.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-09-01,raw data,6739.0,3012,3706.0,,1.0,12.0,,8.0,3727.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-10-01,raw data,6724.0,2985,3720.0,,1.0,10.0,,8.0,3739.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-11-01,raw data,6695.0,2958,3719.0,,1.0,10.0,,7.0,3737.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2017-12-01,raw data,6594.0,2929,3649.0,,1.0,8.0,,7.0,3665.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-01-01,raw data,6599.0,2911,3670.0,,1.0,9.0,,8.0,3688.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-02-01,raw data,6679.0,2946,3717.0,,1.0,7.0,,8.0,3733.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-03-01,raw data,6691.0,2938,3738.0,,1.0,5.0,,9.0,3753.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-04-01,raw data,6605.0,2888,3701.0,,1.0,5.0,,10.0,3717.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-05-01,raw data,6567.0,2887,3664.0,,1.0,5.0,,10.0,3680.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-06-01,raw data,6591.0,2893,3681.0,,3.0,5.0,,9.0,3698.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-07-01,raw data,6553.0,2888,3648.0,,2.0,5.0,,10.0,3665.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-08-01,raw data,6629.0,2912,3699.0,,2.0,5.0,,11.0,3717.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-09-01,raw data,6592.0,2870,3704.0,,2.0,5.0,,11.0,3722.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-10-01,raw data,6552.0,2833,3703.0,,2.0,5.0,,9.0,3719.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-11-01,raw data,6481.0,2830,3635.0,,2.0,5.0,,9.0,3651.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2018-12-01,raw data,6304.0,2746,3543.0,,2.0,4.0,,9.0,3558.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-01-01,raw data,6157.0,2691,3454.0,,2.0,4.0,,6.0,3466.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-02-01,raw data,6130.0,2684,3430.0,,2.0,5.0,,9.0,3446.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-03-01,raw data,6053.0,2647,3389.0,,1.0,6.0,,10.0,3406.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-04-01,raw data,5994.0,2602,3375.0,,2.0,5.0,,10.0,3392.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-05-01,raw data,5953.0,2564,3370.0,,2.0,6.0,,11.0,3389.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-06-01,raw data,5859.0,2537,3304.0,,2.0,6.0,,10.0,3322.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-07-01,raw data,5866.0,2524,3325.0,,1.0,7.0,,9.0,3342.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-08-01,raw data,5921.0,2548,3352.0,,1.0,7.0,,13.0,3373.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-09-01,raw data,5914.0,2551,3339.0,,1.0,8.0,,15.0,3363.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-10-01,raw data,5872.0,2512,3335.0,,1.0,8.0,,16.0,3360.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-11-01,raw data,5889.0,2522,3338.0,,1.0,11.0,,17.0,3367.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2019-12-01,raw data,5718.0,2444,3247.0,,1.0,10.0,,16.0,3274.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-01-01,raw data,5752.0,2453,3274.0,,1.0,11.0,,13.0,3299.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-02-01,raw data,5752.0,2428,3300.0,,1.0,11.0,,12.0,3324.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-03-01,raw data,5513.0,2318,3172.0,,1.0,11.0,,11.0,3195.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-04-01,raw data,5237.0,2177,3039.0,,0.0,11.0,,10.0,3060.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-05-01,raw data,5019.0,2073,2926.0,,0.0,11.0,,9.0,2946.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-06-01,raw data,4920.0,2036,2865.0,,0.0,10.0,,9.0,2884.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-07-01,raw data,4851.0,1988,2843.0,,0.0,11.0,,9.0,2863.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-08-01,raw data,4796.0,1972,2806.0,,0.0,10.0,,8.0,2824.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-09-01,raw data,4853.0,1963,2872.0,,0.0,10.0,,8.0,2890.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-10-01,raw data,4907.0,1982,2906.0,,0.0,10.0,,9.0,2925.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-11-01,raw data,4890.0,1982,2889.0,,0.0,10.0,,9.0,2908.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2020-12-01,raw data,4784.0,1920,2846.0,,0.0,9.0,,9.0,2864.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-01-01,raw data,4777.0,1929,2831.0,,0.0,8.0,,9.0,2848.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-02-01,raw data,4698.0,1898,2784.0,,0.0,7.0,,9.0,2800.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-03-01,raw data,4593.0,1864,2714.0,,0.0,7.0,,8.0,2729.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-04-01,raw data,4509.0,1819,2675.0,,0.0,7.0,,8.0,2690.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-05-01,raw data,4427.0,1807,2605.0,,0.0,7.0,,8.0,2620.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-06-01,raw data,4381.0,1802,2564.0,,0.0,7.0,,8.0,2579.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-07-01,raw data,4386.0,1820,2550.0,,0.0,7.0,,9.0,2566.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-08-01,raw data,4459.0,1870,2573.0,,0.0,7.0,,9.0,2589.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-09-01,raw data,4493.0,1877,2601.0,,0.0,6.0,,9.0,2616.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-10-01,raw data,4503.0,1888,2600.0,,0.0,6.0,,9.0,2615.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-11-01,raw data,4457.0,1852,2590.0,,0.0,6.0,,9.0,2605.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2021-12-01,raw data,4452.0,1860,2578.0,,0.0,5.0,,9.0,2592.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-01-01,raw data,4406.0,1868,2524.0,,0.0,5.0,,9.0,2538.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-02-01,raw data,4457.0,1900,2542.0,,1.0,5.0,,9.0,2557.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-03-01,raw data,4497.0,1914,2568.0,,2.0,5.0,,8.0,2583.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-04-01,raw data,4533.0,1921,2596.0,,2.0,6.0,,8.0,2612.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-05-01,raw data,4517.0,1899,2602.0,,2.0,6.0,,8.0,2618.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-06-01,raw data,4454.0,1853,2585.0,,2.0,6.0,,8.0,2601.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-07-01,raw data,4475.0,1878,2581.0,,2.0,6.0,,8.0,2597.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-08-01,raw data,4514.0,1892,2606.0,,2.0,6.0,,8.0,2622.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2022-09-01,raw data,4500.0,1873,2612.0,,2.0,5.0,,8.0,2627.0,Delaware,https://data.delaware.gov/Public-Safety/Inmate-Population/vnau-c4rn
2013-01-01,raw data,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-02-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-03-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-04-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-05-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-06-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-07-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-08-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-09-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
2013-10-01,inferred race counts,1637.0,40,1476.0,90.0,,,18.0,,1597.0,District of Columbia,https://doc.dc.gov/page/inmate-demographics-and-statistics
