date,admissions_total,admissions_white,admissions_black,admissions_hispanic,admissions_amerind,admissions_asian,admissions_other,releases_total,releases_white,releases_black,releases_hispanic,releases_amerind,releases_asian,releases_other,state
2011-06-01,1292,1006,267,9.0,2.0,1.0,7.0,1413,1060,317,21.0,1.0,3.0,11.0,Kentucky
2011-07-01,1316,996,283,19.0,4.0,1.0,13.0,1303,988,291,13.0,1.0,3.0,7.0,Kentucky
2011-08-01,1551,1198,322,16.0,1.0,2.0,12.0,1370,1048,297,14.0,1.0,2.0,8.0,Kentucky
2011-09-01,1351,1046,281,10.0,0.0,2.0,12.0,1497,1099,367,16.0,1.0,3.0,11.0,Kentucky
2011-10-01,1320,1030,268,15.0,0.0,0.0,7.0,1013,796,207,8.0,0.0,0.0,2.0,Kentucky
2011-11-01,1224,946,263,8.0,3.0,2.0,2.0,1282,972,288,10.0,1.0,1.0,10.0,Kentucky
2011-12-01,1220,930,254,12.0,2.0,1.0,21.0,1464,1083,343,25.0,1.0,3.0,9.0,Kentucky
2012-01-01,1447,1157,262,14.0,1.0,2.0,11.0,1605,1213,361,11.0,5.0,2.0,13.0,Kentucky
2012-02-01,1409,1084,301,11.0,1.0,1.0,11.0,1278,982,271,12.0,2.0,0.0,11.0,Kentucky
2012-03-01,1557,1225,294,16.0,1.0,2.0,19.0,1580,1230,320,15.0,0.0,1.0,14.0,Kentucky
2012-04-01,1438,1134,275,13.0,2.0,1.0,13.0,966,755,199,6.0,0.0,2.0,4.0,Kentucky
2012-05-01,1429,1120,278,11.0,0.0,3.0,17.0,1272,945,294,16.0,1.0,3.0,13.0,Kentucky
2012-06-01,1464,1154,284,13.0,0.0,2.0,11.0,1790,1389,376,11.0,3.0,0.0,11.0,Kentucky
2012-07-01,1467,1149,287,9.0,2.0,3.0,17.0,980,794,168,4.0,1.0,2.0,11.0,Kentucky
2012-08-01,1509,1207,269,18.0,0.0,3.0,12.0,1750,1377,343,13.0,3.0,1.0,13.0,Kentucky
2012-09-01,1392,1093,278,9.0,1.0,0.0,11.0,1076,869,183,8.0,3.0,2.0,11.0,Kentucky
2012-10-01,1472,1171,277,9.0,2.0,2.0,11.0,1542,1205,303,12.0,4.0,3.0,15.0,Kentucky
2012-11-01,1382,1094,256,13.0,3.0,2.0,14.0,1758,1359,364,16.0,3.0,1.0,15.0,Kentucky
2012-12-01,1265,1011,228,7.0,1.0,5.0,13.0,1277,1019,236,7.0,1.0,5.0,9.0,Kentucky
2013-01-01,1550,1216,299,15.0,2.0,2.0,16.0,1401,1123,253,8.0,1.0,3.0,13.0,Kentucky
2013-02-01,1565,1233,298,15.0,0.0,5.0,14.0,1337,1056,253,16.0,1.0,1.0,10.0,Kentucky
2013-03-01,1554,1217,309,14.0,1.0,0.0,13.0,1791,1402,362,7.0,2.0,2.0,16.0,Kentucky
2013-04-01,1523,1229,273,6.0,2.0,1.0,12.0,2264,1801,407,24.0,1.0,1.0,30.0,Kentucky
2013-05-01,1603,1259,307,16.0,1.0,2.0,18.0,2170,1722,412,17.0,2.0,3.0,14.0,Kentucky
2013-06-01,1477,1181,270,11.0,1.0,3.0,11.0,1718,1381,308,14.0,0.0,1.0,14.0,Kentucky
2013-07-01,1545,1221,294,10.0,2.0,2.0,16.0,1650,1277,343,17.0,1.0,1.0,11.0,Kentucky
2013-08-01,1694,1357,313,10.0,0.0,2.0,12.0,1785,1399,362,7.0,1.0,1.0,15.0,Kentucky
2013-09-01,1654,1320,309,10.0,3.0,0.0,12.0,1039,830,192,9.0,0.0,1.0,7.0,Kentucky
2013-10-01,1743,1373,333,12.0,0.0,3.0,22.0,1465,1146,289,15.0,2.0,2.0,11.0,Kentucky
2013-11-01,1322,1051,250,10.0,0.0,1.0,10.0,1464,1138,304,8.0,3.0,1.0,10.0,Kentucky
2013-12-01,1291,992,265,17.0,1.0,0.0,16.0,1484,1161,304,5.0,0.0,2.0,12.0,Kentucky
2014-01-01,1626,1280,308,17.0,2.0,2.0,17.0,1513,1175,307,14.0,1.0,1.0,15.0,Kentucky
2014-02-01,1565,1239,292,13.0,0.0,1.0,20.0,1396,1113,249,11.0,1.0,2.0,20.0,Kentucky
2014-03-01,1493,1179,278,14.0,1.0,2.0,19.0,1105,873,197,14.0,1.0,2.0,18.0,Kentucky
2014-04-01,1584,1278,279,12.0,1.0,1.0,13.0,1366,1086,249,11.0,2.0,2.0,16.0,Kentucky
2014-05-01,1545,1207,308,15.0,0.0,1.0,14.0,1826,1431,357,17.0,0.0,0.0,21.0,Kentucky
2014-06-01,1621,1319,272,7.0,0.0,2.0,21.0,1080,866,194,13.0,1.0,0.0,6.0,Kentucky
2014-07-01,1554,1231,289,17.0,0.0,1.0,16.0,1516,1215,281,7.0,2.0,1.0,10.0,Kentucky
2014-08-01,1559,1239,288,18.0,1.0,1.0,12.0,1886,1466,389,16.0,0.0,1.0,14.0,Kentucky
2014-09-01,1669,1326,305,13.0,0.0,4.0,21.0,1259,990,238,11.0,0.0,2.0,18.0,Kentucky
2014-10-01,1604,1267,304,13.0,3.0,1.0,16.0,2009,1598,375,11.0,2.0,4.0,19.0,Kentucky
2014-11-01,1415,1133,252,18.0,0.0,0.0,12.0,1135,892,227,5.0,0.0,1.0,10.0,Kentucky
2014-12-01,1477,1201,247,14.0,1.0,2.0,12.0,1903,1506,362,13.0,1.0,3.0,18.0,Kentucky
2015-01-01,1594,1277,282,15.0,1.0,2.0,17.0,1520,1208,289,11.0,1.0,0.0,11.0,Kentucky
2015-02-01,1462,1180,248,12.0,1.0,1.0,20.0,1482,1192,266,10.0,2.0,1.0,11.0,Kentucky
2015-03-01,1654,1304,312,10.0,0.0,4.0,24.0,1216,966,226,10.0,1.0,2.0,11.0,Kentucky
2015-04-01,1735,1441,263,13.0,1.0,2.0,15.0,1543,1241,266,15.0,1.0,2.0,18.0,Kentucky
2015-05-01,1601,1288,283,16.0,3.0,1.0,10.0,1553,1239,285,14.0,1.0,2.0,12.0,Kentucky
2015-06-01,1737,1410,306,6.0,0.0,1.0,14.0,1574,1251,291,13.0,1.0,3.0,15.0,Kentucky
2015-07-01,1612,1292,292,16.0,1.0,0.0,11.0,1916,1539,339,17.0,2.0,0.0,19.0,Kentucky
2015-08-01,1673,1362,271,16.0,0.0,3.0,21.0,1219,1021,174,6.0,0.0,2.0,16.0,Kentucky
2015-09-01,1509,1218,257,17.0,3.0,0.0,14.0,1551,1249,272,9.0,2.0,2.0,17.0,Kentucky
2015-10-01,1729,1394,291,15.0,2.0,1.0,26.0,2001,1616,350,17.0,2.0,0.0,16.0,Kentucky
2015-11-01,1568,1297,235,15.0,1.0,1.0,19.0,1119,904,188,10.0,4.0,2.0,11.0,Kentucky
2015-12-01,1619,1319,263,12.0,6.0,2.0,17.0,1925,1545,339,16.0,1.0,3.0,21.0,Kentucky
2016-01-01,1678,1358,288,12.0,0.0,2.0,18.0,1081,892,170,5.0,0.0,2.0,12.0,Kentucky
2016-02-01,1737,1429,280,10.0,3.0,1.0,14.0,1285,1076,180,10.0,3.0,1.0,15.0,Kentucky
2016-03-01,1863,1523,300,17.0,0.0,2.0,21.0,1460,1180,253,10.0,0.0,2.0,15.0,Kentucky
2016-04-01,1714,1410,266,16.0,0.0,1.0,21.0,1830,1487,305,15.0,3.0,1.0,19.0,Kentucky
2016-05-01,1647,1341,267,16.0,1.0,1.0,21.0,1122,911,184,10.0,1.0,1.0,15.0,Kentucky
2016-06-01,1819,1470,292,29.0,4.0,3.0,21.0,1533,1227,272,11.0,3.0,3.0,17.0,Kentucky
2016-07-01,1513,1256,222,11.0,2.0,3.0,19.0,1607,1315,254,10.0,0.0,2.0,26.0,Kentucky
2016-08-01,1822,1518,262,15.0,0.0,3.0,24.0,1632,1365,235,20.0,0.0,1.0,11.0,Kentucky
2016-09-01,1721,1437,250,7.0,0.0,1.0,26.0,2163,1770,342,21.0,2.0,3.0,25.0,Kentucky
2016-10-01,1575,1309,230,13.0,1.0,1.0,21.0,1244,1038,181,5.0,0.0,1.0,19.0,Kentucky
2016-11-01,1646,1347,262,15.0,2.0,4.0,16.0,1565,1276,251,20.0,0.0,2.0,16.0,Kentucky
2016-12-01,1539,1275,227,14.0,2.0,1.0,20.0,2142,1730,372,11.0,3.0,5.0,21.0,Kentucky
2017-01-01,1817,1510,264,16.0,1.0,2.0,24.0,1305,1109,174,9.0,1.0,1.0,11.0,Kentucky
2017-02-01,1755,1451,270,11.0,1.0,2.0,20.0,1630,1352,249,7.0,3.0,0.0,19.0,Kentucky
2017-03-01,2021,1683,288,22.0,4.0,1.0,23.0,2281,1893,339,23.0,0.0,2.0,24.0,Kentucky
2017-04-01,1798,1512,256,12.0,1.0,2.0,15.0,1700,1447,228,7.0,2.0,0.0,16.0,Kentucky
2017-05-01,1931,1587,307,11.0,3.0,2.0,21.0,1733,1460,246,3.0,2.0,3.0,19.0,Kentucky
2017-06-01,1728,1435,258,13.0,2.0,1.0,19.0,2247,1846,359,15.0,3.0,5.0,19.0,Kentucky
2017-07-01,1774,1505,232,14.0,0.0,3.0,20.0,1084,923,144,8.0,0.0,1.0,8.0,Kentucky
2017-08-01,1990,1673,275,17.0,0.0,0.0,25.0,1902,1593,266,17.0,3.0,1.0,22.0,Kentucky
2017-09-01,1835,1528,267,16.0,0.0,2.0,22.0,1949,1639,265,18.0,3.0,3.0,21.0,Kentucky
2017-10-01,1689,1407,244,13.0,1.0,2.0,22.0,1379,1158,193,10.0,1.0,0.0,17.0,Kentucky
2017-11-01,1700,1423,235,18.0,2.0,1.0,21.0,1478,1231,212,17.0,1.0,1.0,16.0,Kentucky
2017-12-01,1426,1170,223,16.0,0.0,1.0,16.0,1996,1656,294,21.0,0.0,2.0,23.0,Kentucky
2018-01-01,1673,1374,261,11.0,0.0,3.0,24.0,1507,1265,206,16.0,0.0,0.0,20.0,Kentucky
2018-02-01,1631,1362,227,19.0,0.0,3.0,20.0,1605,1311,255,19.0,0.0,3.0,17.0,Kentucky
2018-03-01,1908,1572,293,21.0,1.0,4.0,17.0,1896,1564,289,17.0,1.0,4.0,21.0,Kentucky
2018-04-01,1680,1412,232,9.0,3.0,0.0,24.0,1229,1043,154,12.0,2.0,1.0,17.0,Kentucky
2018-05-01,1804,1492,272,16.0,1.0,4.0,19.0,1823,1512,274,17.0,1.0,0.0,19.0,Kentucky
2018-06-01,1740,1454,256,15.0,1.0,0.0,14.0,1935,1593,295,20.0,1.0,4.0,22.0,Kentucky
2018-07-01,1743,1458,248,8.0,2.0,1.0,26.0,1325,1132,163,10.0,1.0,1.0,18.0,Kentucky
2018-08-01,1851,1564,253,17.0,2.0,2.0,13.0,2131,1760,332,18.0,1.0,1.0,19.0,Kentucky
2018-09-01,1689,1424,229,14.0,2.0,0.0,20.0,1244,1025,200,5.0,1.0,1.0,12.0,Kentucky
2018-10-01,1704,1407,266,9.0,0.0,3.0,19.0,1796,1478,288,9.0,2.0,1.0,18.0,Kentucky
2018-11-01,1549,1273,248,14.0,0.0,0.0,14.0,2098,1739,315,22.0,0.0,1.0,21.0,Kentucky
2018-12-01,1394,1171,192,18.0,0.0,3.0,10.0,1543,1259,246,12.0,0.0,1.0,25.0,Kentucky
2019-01-01,1765,1471,256,11.0,3.0,2.0,22.0,1288,1060,204,10.0,2.0,0.0,12.0,Kentucky
2019-02-01,1681,1422,220,14.0,2.0,4.0,19.0,1495,1252,212,13.0,0.0,1.0,17.0,Kentucky
2019-03-01,1739,1427,270,10.0,1.0,3.0,28.0,1588,1351,209,13.0,2.0,0.0,13.0,Kentucky
2019-04-01,1649,1387,230,14.0,2.0,5.0,11.0,1628,1349,250,9.0,0.0,2.0,18.0,Kentucky
2019-05-01,1776,1494,243,16.0,1.0,3.0,19.0,2081,1693,341,21.0,2.0,2.0,22.0,Kentucky
2019-06-01,1587,1331,216,16.0,1.0,5.0,18.0,1137,978,143,7.0,0.0,4.0,5.0,Kentucky
2019-07-01,1575,1308,231,16.0,3.0,3.0,14.0,1629,1349,237,20.0,2.0,4.0,17.0,Kentucky
2019-08-01,1765,1491,239,18.0,2.0,1.0,14.0,1986,1672,276,16.0,3.0,1.0,18.0,Kentucky
2019-09-01,1671,1395,234,18.0,2.0,1.0,21.0,1255,1040,175,17.0,2.0,2.0,19.0,Kentucky
2019-10-01,1663,1393,235,12.0,2.0,3.0,18.0,1689,1400,246,18.0,1.0,5.0,19.0,Kentucky
2019-11-01,1488,1244,207,13.0,1.0,1.0,22.0,2016,1682,279,18.0,1.0,5.0,31.0,Kentucky
2019-12-01,1334,1089,213,9.0,0.0,1.0,22.0,1970,1694,233,17.0,3.0,1.0,22.0,Kentucky
2020-01-01,1669,1391,228,21.0,0.0,2.0,27.0,1597,1326,238,13.0,2.0,1.0,17.0,Kentucky
2020-02-01,1598,1325,241,15.0,1.0,1.0,15.0,1495,1230,226,14.0,0.0,1.0,24.0,Kentucky
2020-03-01,1222,1003,184,17.0,1.0,1.0,16.0,1322,1100,191,9.0,1.0,4.0,17.0,Kentucky
2020-04-01,660,551,90,7.0,1.0,0.0,11.0,2557,2149,363,17.0,0.0,2.0,26.0,Kentucky
2020-05-01,744,634,98,4.0,0.0,2.0,6.0,1112,930,157,12.0,1.0,2.0,10.0,Kentucky
2020-06-01,894,755,128,4.0,0.0,0.0,7.0,1233,999,205,12.0,1.0,4.0,12.0,Kentucky
2020-07-01,903,749,133,9.0,0.0,0.0,12.0,1397,1140,212,18.0,1.0,1.0,25.0,Kentucky
2020-08-01,939,802,121,3.0,1.0,0.0,12.0,1174,978,173,10.0,1.0,1.0,11.0,Kentucky
2020-09-01,1090,925,140,14.0,1.0,0.0,10.0,1471,1219,216,13.0,0.0,2.0,21.0,Kentucky
2020-10-01,1041,860,160,7.0,1.0,2.0,11.0,1200,968,201,8.0,1.0,3.0,19.0,Kentucky
2020-11-01,982,849,106,12.0,1.0,2.0,12.0,728,583,121,10.0,2.0,0.0,12.0,Kentucky
2020-12-01,836,699,114,15.0,0.0,0.0,8.0,1432,1191,213,9.0,1.0,2.0,16.0,Kentucky
2021-01-01,1007,853,129,14.0,1.0,2.0,8.0,817,685,115,7.0,1.0,2.0,7.0,Kentucky
2021-02-01,950,794,137,10.0,0.0,1.0,8.0,1022,846,155,9.0,0.0,4.0,8.0,Kentucky
2021-03-01,1211,1022,157,16.0,1.0,1.0,14.0,1128,924,179,14.0,2.0,1.0,8.0,Kentucky
2021-04-01,1032,856,150,11.0,1.0,1.0,13.0,1470,1198,239,15.0,1.0,1.0,16.0,Kentucky
2021-05-01,1036,845,163,10.0,0.0,3.0,15.0,745,620,110,6.0,0.0,0.0,9.0,Kentucky
2021-06-01,1105,937,141,14.0,1.0,4.0,8.0,1231,1015,190,10.0,0.0,1.0,15.0,Kentucky
2021-07-01,1187,997,168,11.0,1.0,1.0,9.0,1328,1086,204,17.0,0.0,1.0,20.0,Kentucky
2021-08-01,1158,964,164,9.0,1.0,2.0,18.0,829,672,139,5.0,1.0,3.0,9.0,Kentucky
2021-09-01,1291,1049,213,9.0,2.0,1.0,17.0,1096,895,170,9.0,0.0,1.0,21.0,Kentucky
2021-10-01,1262,1053,173,13.0,2.0,3.0,18.0,1076,892,159,10.0,1.0,2.0,12.0,Kentucky
2021-11-01,1241,1044,167,11.0,1.0,1.0,17.0,1090,913,154,9.0,1.0,0.0,13.0,Kentucky
2021-12-01,1098,910,163,8.0,0.0,1.0,16.0,1343,1091,220,15.0,0.0,3.0,14.0,Kentucky
2022-01-01,1099,872,192,10.0,1.0,2.0,22.0,860,713,123,5.0,1.0,2.0,16.0,Kentucky
2022-02-01,1255,1029,202,10.0,1.0,1.0,12.0,1027,851,158,5.0,3.0,0.0,10.0,Kentucky
2022-03-01,1413,1147,226,14.0,3.0,4.0,19.0,1216,1011,183,10.0,2.0,1.0,9.0,Kentucky
2022-04-01,1295,1066,196,14.0,0.0,2.0,17.0,1402,1159,215,10.0,1.0,4.0,13.0,Kentucky
2022-05-01,1348,1108,205,17.0,1.0,0.0,17.0,882,720,140,8.0,2.0,1.0,11.0,Kentucky
2022-06-01,1425,1172,212,23.0,0.0,3.0,15.0,1137,938,173,14.0,0.0,1.0,11.0,Kentucky
2022-07-01,1364,1141,187,16.0,2.0,1.0,17.0,1142,920,192,9.0,3.0,3.0,15.0,Kentucky
2015-01-01,517,364,136,0.0,14.0,3.0,0.0,597,409,169,0.0,13.0,6.0,0.0,Kansas
2015-02-01,591,418,143,0.0,23.0,7.0,0.0,576,431,128,0.0,15.0,2.0,0.0,Kansas
2015-03-01,681,519,148,0.0,9.0,5.0,0.0,609,438,153,0.0,14.0,4.0,0.0,Kansas
2015-04-01,671,468,179,0.0,17.0,7.0,0.0,623,430,165,0.0,21.0,7.0,0.0,Kansas
2015-05-01,574,385,164,0.0,22.0,3.0,0.0,577,403,156,0.0,13.0,5.0,0.0,Kansas
2015-06-01,681,473,180,0.0,21.0,7.0,0.0,629,433,175,0.0,16.0,5.0,0.0,Kansas
2015-07-01,692,474,188,0.0,21.0,9.0,0.0,778,566,197,0.0,10.0,5.0,0.0,Kansas
2015-08-01,580,414,148,0.0,14.0,4.0,0.0,588,405,166,0.0,11.0,6.0,0.0,Kansas
2015-09-01,643,463,156,0.0,16.0,7.0,1.0,652,455,174,0.0,17.0,6.0,0.0,Kansas
2015-10-01,617,430,161,0.0,22.0,4.0,0.0,648,436,190,0.0,20.0,2.0,0.0,Kansas
2015-11-01,551,413,129,0.0,7.0,2.0,0.0,546,380,147,0.0,16.0,3.0,0.0,Kansas
2015-12-01,680,494,164,0.0,16.0,6.0,0.0,641,449,171,0.0,17.0,4.0,0.0,Kansas
2016-01-01,596,431,148,0.0,13.0,4.0,0.0,589,439,132,0.0,11.0,7.0,0.0,Kansas
2016-02-01,656,485,144,0.0,24.0,3.0,0.0,668,493,149,0.0,20.0,6.0,0.0,Kansas
2016-03-01,781,548,201,0.0,26.0,6.0,0.0,655,476,156,0.0,19.0,4.0,0.0,Kansas
2016-04-01,594,429,133,0.0,22.0,10.0,0.0,747,553,173,0.0,15.0,6.0,0.0,Kansas
2016-05-01,658,469,161,0.0,21.0,7.0,0.0,653,463,167,0.0,19.0,4.0,0.0,Kansas
2016-06-01,650,466,165,0.0,12.0,7.0,0.0,655,467,164,0.0,17.0,7.0,0.0,Kansas
2016-07-01,581,414,140,0.0,21.0,6.0,0.0,577,409,149,0.0,12.0,7.0,0.0,Kansas
2016-08-01,652,483,145,0.0,19.0,5.0,0.0,610,438,157,0.0,13.0,2.0,0.0,Kansas
2016-09-01,673,481,160,0.0,27.0,5.0,0.0,705,516,162,0.0,24.0,3.0,0.0,Kansas
2016-10-01,708,519,171,0.0,12.0,6.0,0.0,650,465,156,0.0,24.0,5.0,0.0,Kansas
2016-11-01,712,514,169,0.0,22.0,7.0,0.0,626,450,152,0.0,17.0,7.0,0.0,Kansas
2016-12-01,685,495,167,0.0,18.0,5.0,0.0,704,491,189,0.0,14.0,10.0,0.0,Kansas
2017-01-01,664,485,151,0.0,22.0,6.0,0.0,583,413,152,0.0,14.0,4.0,0.0,Kansas
2017-02-01,616,435,156,0.0,18.0,7.0,0.0,633,463,140,0.0,23.0,7.0,0.0,Kansas
2017-03-01,706,530,148,0.0,21.0,7.0,0.0,718,520,169,0.0,24.0,5.0,0.0,Kansas
2017-04-01,619,458,136,0.0,23.0,2.0,0.0,636,468,150,0.0,15.0,3.0,0.0,Kansas
2017-05-01,743,542,176,0.0,21.0,4.0,0.0,671,469,172,0.0,23.0,7.0,0.0,Kansas
2017-06-01,659,469,168,0.0,17.0,5.0,0.0,714,502,186,0.0,20.0,6.0,0.0,Kansas
2017-07-01,654,462,159,0.0,26.0,7.0,0.0,578,410,145,0.0,19.0,4.0,0.0,Kansas
2017-08-01,753,536,185,0.0,28.0,4.0,0.0,653,467,155,0.0,21.0,10.0,0.0,Kansas
2017-09-01,622,468,138,0.0,12.0,4.0,0.0,668,475,162,0.0,25.0,6.0,0.0,Kansas
2017-10-01,722,535,158,0.0,22.0,7.0,0.0,637,467,147,0.0,21.0,2.0,0.0,Kansas
2017-11-01,579,413,149,0.0,17.0,0.0,0.0,660,479,155,0.0,21.0,5.0,0.0,Kansas
2017-12-01,576,425,130,0.0,17.0,4.0,0.0,654,453,174,0.0,24.0,3.0,0.0,Kansas
2018-01-01,651,467,152,0.0,26.0,6.0,0.0,603,434,143,0.0,19.0,7.0,0.0,Kansas
2018-02-01,588,429,136,0.0,18.0,5.0,0.0,631,458,146,0.0,19.0,8.0,0.0,Kansas
2018-03-01,759,574,167,0.0,11.0,7.0,0.0,690,511,152,0.0,23.0,4.0,0.0,Kansas
2018-04-01,697,509,164,0.0,20.0,4.0,0.0,659,481,156,0.0,19.0,3.0,0.0,Kansas
2018-05-01,788,586,166,0.0,34.0,2.0,0.0,682,529,135,0.0,16.0,2.0,0.0,Kansas
2018-06-01,591,424,143,0.0,22.0,2.0,0.0,653,465,173,0.0,14.0,1.0,0.0,Kansas
2018-07-01,739,520,191,0.0,22.0,6.0,0.0,673,470,176,0.0,23.0,4.0,0.0,Kansas
2018-08-01,748,549,166,0.0,26.0,7.0,0.0,744,536,184,0.0,20.0,4.0,0.0,Kansas
2018-09-01,604,435,144,0.0,21.0,4.0,0.0,581,420,140,0.0,18.0,3.0,0.0,Kansas
2018-10-01,733,543,165,0.0,20.0,5.0,0.0,645,473,159,0.0,10.0,2.0,1.0,Kansas
2018-11-01,583,427,139,0.0,15.0,2.0,0.0,685,501,155,0.0,25.0,4.0,0.0,Kansas
2018-12-01,647,469,156,0.0,20.0,2.0,0.0,654,470,163,0.0,15.0,6.0,0.0,Kansas
2019-01-01,738,556,165,0.0,15.0,2.0,0.0,662,492,145,0.0,21.0,4.0,0.0,Kansas
2019-02-01,597,449,124,0.0,20.0,4.0,0.0,599,432,147,0.0,17.0,3.0,0.0,Kansas
2019-03-01,685,497,159,0.0,24.0,5.0,0.0,676,510,145,0.0,17.0,4.0,0.0,Kansas
2019-04-01,709,528,162,0.0,15.0,4.0,0.0,658,473,162,0.0,18.0,5.0,0.0,Kansas
2019-05-01,647,462,161,0.0,20.0,4.0,0.0,719,535,156,0.0,20.0,8.0,0.0,Kansas
2019-06-01,584,424,136,0.0,18.0,6.0,0.0,617,478,116,0.0,18.0,5.0,0.0,Kansas
2019-07-01,677,480,166,0.0,26.0,5.0,0.0,683,486,160,0.0,30.0,7.0,0.0,Kansas
2019-08-01,608,436,151,0.0,17.0,3.0,1.0,655,472,157,0.0,19.0,7.0,0.0,Kansas
2019-09-01,562,391,154,0.0,14.0,3.0,0.0,547,380,146,0.0,18.0,3.0,0.0,Kansas
2019-10-01,636,477,132,0.0,20.0,7.0,0.0,581,410,150,0.0,16.0,5.0,0.0,Kansas
2019-11-01,497,372,116,0.0,6.0,3.0,0.0,556,396,134,0.0,20.0,6.0,0.0,Kansas
2019-12-01,554,419,109,0.0,19.0,7.0,0.0,545,395,134,0.0,13.0,2.0,1.0,Kansas
2020-01-01,538,388,129,0.0,18.0,3.0,0.0,531,385,117,0.0,25.0,4.0,0.0,Kansas
2020-02-01,565,400,131,0.0,27.0,7.0,0.0,557,402,134,0.0,15.0,6.0,0.0,Kansas
2020-03-01,517,366,138,0.0,10.0,3.0,0.0,491,360,113,0.0,13.0,5.0,0.0,Kansas
2020-04-01,152,105,36,0.0,8.0,3.0,0.0,423,313,96,0.0,11.0,3.0,0.0,Kansas
2020-05-01,120,97,21,0.0,2.0,0.0,0.0,415,302,98,0.0,13.0,2.0,0.0,Kansas
2020-06-01,181,140,35,0.0,5.0,1.0,0.0,436,307,113,0.0,13.0,3.0,0.0,Kansas
2020-07-01,166,115,48,0.0,3.0,0.0,0.0,418,293,110,0.0,14.0,1.0,0.0,Kansas
2020-08-01,193,148,36,0.0,6.0,3.0,0.0,348,257,75,0.0,14.0,2.0,0.0,Kansas
2020-09-01,265,197,60,0.0,7.0,1.0,0.0,364,252,95,0.0,12.0,5.0,0.0,Kansas
2020-10-01,340,257,65,0.0,15.0,3.0,0.0,408,292,101,0.0,13.0,2.0,0.0,Kansas
2020-11-01,302,229,63,0.0,8.0,2.0,0.0,307,219,74,0.0,10.0,4.0,0.0,Kansas
2020-12-01,442,320,103,0.0,17.0,2.0,0.0,397,284,103,0.0,10.0,0.0,0.0,Kansas
2021-01-01,402,286,98,0.0,14.0,4.0,0.0,310,229,69,0.0,10.0,2.0,0.0,Kansas
2021-02-01,338,246,83,0.0,8.0,1.0,0.0,332,232,86,0.0,12.0,2.0,0.0,Kansas
2021-03-01,393,281,92,0.0,17.0,3.0,0.0,376,287,82,0.0,5.0,2.0,0.0,Kansas
2021-04-01,355,266,65,0.0,19.0,2.0,3.0,417,306,90,0.0,15.0,5.0,1.0,Kansas
2021-05-01,318,230,73,0.0,10.0,1.0,4.0,349,257,71,0.0,14.0,7.0,0.0,Kansas
2021-06-01,316,231,71,0.0,12.0,2.0,0.0,412,301,90,0.0,19.0,2.0,0.0,Kansas
2021-07-01,351,249,87,0.0,11.0,3.0,1.0,376,277,86,0.0,9.0,3.0,1.0,Kansas
2021-08-01,280,203,66,0.0,6.0,3.0,2.0,362,258,82,0.0,18.0,1.0,3.0,Kansas
2021-09-01,396,270,97,0.0,21.0,7.0,1.0,383,287,81,0.0,10.0,4.0,1.0,Kansas
2021-10-01,330,241,71,0.0,17.0,1.0,0.0,385,276,98,0.0,8.0,3.0,0.0,Kansas
2021-11-01,337,246,67,0.0,22.0,2.0,0.0,380,270,86,0.0,18.0,5.0,1.0,Kansas
2021-12-01,369,249,96,0.0,18.0,6.0,0.0,373,273,89,0.0,10.0,1.0,0.0,Kansas
2022-01-01,312,226,64,0.0,18.0,4.0,0.0,330,229,90,0.0,9.0,2.0,0.0,Kansas
2022-02-01,332,239,75,0.0,16.0,2.0,0.0,383,260,111,0.0,10.0,1.0,1.0,Kansas
2022-03-01,425,298,104,0.0,20.0,3.0,0.0,365,270,84,0.0,10.0,1.0,0.0,Kansas
2022-04-01,365,249,96,0.0,17.0,2.0,1.0,377,251,106,0.0,19.0,0.0,1.0,Kansas
2022-05-01,408,292,89,0.0,22.0,5.0,0.0,349,241,92,0.0,14.0,2.0,0.0,Kansas
2022-06-01,457,319,112,0.0,23.0,3.0,0.0,383,254,109,0.0,16.0,4.0,0.0,Kansas
2022-07-01,375,264,89,0.0,20.0,2.0,0.0,359,261,80,0.0,14.0,4.0,0.0,Kansas
2022-08-01,404,277,99,0.0,21.0,7.0,0.0,379,271,90,0.0,14.0,4.0,0.0,Kansas
2022-09-01,329,220,86,0.0,17.0,5.0,1.0,365,270,79,0.0,14.0,2.0,0.0,Kansas
2012-07-01,381,277,71,23.0,7.0,3.0,0.0,452,296,126,23.0,6.0,1.0,0.0,Iowa
2012-08-01,400,272,98,17.0,11.0,2.0,0.0,465,317,99,36.0,9.0,4.0,0.0,Iowa
2012-09-01,370,256,81,20.0,10.0,3.0,0.0,460,313,104,32.0,8.0,3.0,0.0,Iowa
2012-10-01,423,267,113,28.0,8.0,7.0,0.0,507,346,120,29.0,10.0,2.0,0.0,Iowa
2012-11-01,353,235,81,28.0,6.0,3.0,0.0,374,230,93,31.0,14.0,6.0,0.0,Iowa
2012-12-01,329,225,78,19.0,6.0,1.0,0.0,385,262,92,19.0,9.0,3.0,0.0,Iowa
2013-01-01,382,252,87,28.0,11.0,4.0,0.0,441,297,109,21.0,10.0,4.0,0.0,Iowa
2013-02-01,345,229,92,17.0,3.0,4.0,0.0,430,290,99,28.0,7.0,6.0,0.0,Iowa
2013-03-01,450,300,109,32.0,8.0,1.0,0.0,378,262,89,14.0,11.0,2.0,0.0,Iowa
2013-04-01,386,254,93,30.0,4.0,5.0,0.0,474,323,108,28.0,10.0,5.0,0.0,Iowa
